Game,Engine,Extensions,Version,APIClass,Class Version,Path,Size
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SPANISHCAPTAIN\SPANISHCAPTAIN_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SPANISHOFFICER\SPANISHOFFICER.CD,9.92KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SPANISHOFFICER\SPANISHOFFICER_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SPANISHSOLDIER\SPANISHSOLDIER.CD,9.92KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SPANISHSOLDIER\SPANISHSOLDIER_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SRISUMBHAJEEANGRIA\SUMBHAJEE_BRETHREN.CD,10.05KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SRISUMBHAJEEANGRIA\SUMBHAJEE_DEFAULT.AS,14.24KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_AMMAND.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_ANAMARIA.CD,6.44KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_ANGELICA.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_ANGLER.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_BLACKBEARD.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_BOOTSTRAPBILL.CD,6.50KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_BOSUN.CD,5.73KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_CANNIBAL1.CD,44.07KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_CANNIBAL1_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_CANNIBAL2.CD,44.07KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_CANNIBAL2_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_CHEF.CD,6.48KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_CHEVALLE.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_CHING.CD,6.48KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_CLANKER.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_COTTON.CD,5.73KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_CRASH.CD,6.48KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_EDUARDO.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_ELIZABETH.CD,44.43KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_ELIZABETHSWANN.CD,5.75KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_FEMALE.CD,44.06KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_FEMALECHILD.CD,6.50KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_FEMALEZOMBIE.CD,6.50KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_FEMALE_DEFAULT.AS,946.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_FISHPIRATE.CD,1.96KB
LPOTC,NXG,Character Definition,20,Character Definition,1.30,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_GENERICMALE.CD,4.61KB
LPOTC,NXG,Animation Set,20,Character Anim Set,1.00,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_GENERICMALE_DEFAULT.AS,1.35KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_GENERICPIRATE1.CD,6.50KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_GENERICPIRATE2.CD,6.50KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_GENERICPIRATE3.CD,6.50KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_GENERICPIRATE4.CD,6.50KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_GISELLE.CD,6.44KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_GOATEEBLACK.CD,6.50KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_GOATEEBROWN.CD,6.50KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_GRAPPLE.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_GUNNER.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_HADRAS.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_HECTORBARBOSSA.CD,5.75KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_HECTORBARBOSSA_DEFAULT.AS,946.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_JACKCANNIBAL.CD,44.12KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_JACKCANNIBAL_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_JACKSPARROW.CD,44.07KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_JACKSPARROW_DEFAULT.AS,946.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_JACKUNDEAD.CD,44.07KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_JACKUNDEAD_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_JAMESDISGRACED.CD,44.08KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_JAMESNORRINGTON.CD,5.75KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_JIMMYLEGS.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_JOCARD.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_KOLENIKO.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_MACCUS.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_MALE.CD,44.06KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_MALECHILD.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_MALEZOMBIE.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_MARTY.CD,5.73KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_MERCER.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_MERMAID.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_MRBROWN.CD,44.72KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_MRGIBBS.CD,44.07KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_MRGIBBS_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_MULLROY.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_MURTOGG.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_OLDMAN.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_PENROD.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_PHILLIP.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_PINTELL.CD,5.74KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_QUARTERMASTER.CD,6.50KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_RAGETTI.CD,5.74KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_SAOFENG.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_SCARLETT.CD,6.44KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_SCRUM.CD,6.48KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_TAIHUANG.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_TIADALMA.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_WEATHERBYSWANN.CD,5.75KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_WILLTURNER.CD,44.07KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_WILLTURNER_DEFAULT.AS,946.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_WYVERN.CD,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MINIFIGS\SUPER_CHARACTERS\FACES\FACE_ZOMBIE.CD,5.73KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SUPER_CHARACTERS\PHANTOM_MINIFIG\PHANTOM_MINIFIG.CD,6.56KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SUPER_CHARACTERS\PHANTOM_MINIFIG\PHANTOM_MINIFIG_DEFAULT.AS,10.99KB
LPOTC,NXG,Character Definition,18,Character Definition,None,CHARS\MINIFIGS\SUPER_CHARACTERS\SUPER_MINIFIG\SUPER_MINIFIG.CD,2.37KB
LPOTC,NXG,Character Definition,22,Character Definition,1.55,CHARS\MINIFIGS\SYRENAMERMAID\SYRENALEGS.CD,8.76KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SYRENAMERMAID\SYRENAMERMAID.CD,9.42KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\SYRENAMERMAID\SYRENAMERMAID_B.CD,9.42KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\SYRENAMERMAID\SYRENAMERMAID_DEFAULT.AS,24.72KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TAIHUANG\TAIHUANG.CD,9.91KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\TAIHUANG\TAIHUANG_DEFAULT.AS,14.62KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TATTOOPIRATE\TATTOOPIRATE.CD,9.98KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\TATTOOPIRATE\TATTOOPIRATE_DEFAULT.AS,8.34KB
LPOTC,NXG,Character Definition,22,Character Definition,1.55,CHARS\MINIFIGS\TEAGUE\TEAGUE_BRETHREN.CD,11.78KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\TEAGUE\TEAGUE_DEFAULT.AS,14.18KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TESTFACES\TESTFACES_POLY.CD,9.09KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TESTFACES\TESTFACES_TEX.CD,9.09KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TEST_MOCAP\TEST_MOCAP1.CD,9.70KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TEST_MOCAP\TEST_MOCAP2.CD,9.69KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TIADALMA\TIADALMA.CD,9.07KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\TIADALMA\TIADALMA_DEFAULT.AS,20.52KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\TORTUGACITIZENS\TORTUGAFEMALE_DEFAULT.AS,978.00B
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\TORTUGACITIZENS\TORTUGAMALE_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TORTUGACITIZENS\TORTUGA_FEMALE1.CD,9.78KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TORTUGACITIZENS\TORTUGA_FEMALE2.CD,9.78KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TORTUGACITIZENS\TORTUGA_FEMALE3.CD,9.78KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TORTUGACITIZENS\TORTUGA_MALE1.CD,9.96KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TORTUGACITIZENS\TORTUGA_MALE2.CD,10.01KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TORTUGACITIZENS\TORTUGA_MALE3.CD,10.00KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TWIGG\TWIGG.CD,10.96KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\TWIGG\TWIGG_CURSED.CD,11.09KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\TWIGG\TWIGG_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.55,CHARS\MINIFIGS\TWOHEAD\TWOHEAD.CD,9.39KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\TWOHEAD\TWOHEAD_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\URCHIN\URCHIN.CD,9.92KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\URCHIN\URCHIN_DEFAULT.AS,978.00B
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\WEATHERBYSWANN\WEATHERBYSWANN_DEFAULT.AS,12.13KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\WEATHERBYSWANN\WEATHERBY_GOVERNOR.CD,10.97KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\WEATHERBYSWANN\WEATHERBY_YOUNG.CD,9.23KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\WHEELBACK\WHEELBACK.CD,10.07KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\WHEELBACK\WHEELBACK_DEFAULT.AS,7.92KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\WILLTURNER\WILLTURNER.CD,9.19KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\WILLTURNER\WILLTURNER_DEFAULT.AS,17.76KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\WYVERN\WYVERN.CD,11.00KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\WYVERN\WYVERN_DEFAULT.AS,8.85KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MINIFIGS\ZOMBIEPIRATE\ZOMBIEPIRATE.CD,10.99KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MINIFIGS\ZOMBIEPIRATE\ZOMBIEPIRATE_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.55,CHARS\MISC\ACCORDIAN\ACCORDIAN.CD,6.56KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MISC\ACCORDIAN\ACCORDIAN_DEFAULT.AS,1.01KB
LPOTC,NXG,Character Definition,22,Character Definition,1.55,CHARS\MISC\AMULETROPE\AMULETROPE.CD,6.56KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MISC\AMULETROPE\AMULETROPE_DEFAULT.AS,1.01KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MISC\CHAIN\CHAIN.CD,6.11KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MISC\CHAIN\CHAIN_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.55,CHARS\MISC\MEDALLIONROPE\MEDALLIONROPE.CD,6.38KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MISC\MEDALLIONROPE\MEDALLIONROPE_DEFAULT.AS,1.01KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MISC\PIRATEACCESS\PIRATEACCESS.CD,8.06KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MISC\PIRATEACCESS\PIRATEACCESS_DEFAULT.AS,6.49KB
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MISC\PIRATEMAP\PIRATEMAP.CD,44.04KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MISC\PIRATEMAP\PIRATEMAP_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.50,CHARS\MISC\PLANK\PLANK.CD,5.70KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MISC\PLANK\PLANK_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MISC\RENDER_BLACKPEARL\RENDER_BLACKPEARL.CD,6.49KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MISC\RENDER_BLACKPEARL\RENDER_BLACKPEARL_DEFAULT.AS,1.01KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MISC\RENDER_EMPRESS\RENDER_EMPRESS.CD,6.48KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MISC\RENDER_EMPRESS\RENDER_EMPRESS_DEFAULT.AS,1.01KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MISC\RENDER_FLYINGDUTCHMAN\RENDER_FLYINGDUTCHMAN.CD,6.50KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MISC\RENDER_FLYINGDUTCHMAN\RENDER_FLYINGDUTCHMAN_DEFAULT.AS,1.01KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MISC\RENDER_QUEENANNE\RENDER_QUEENANNE.CD,6.49KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MISC\RENDER_QUEENANNE\RENDER_QUEENANNE_DEFAULT.AS,1.01KB
LPOTC,NXG,Character Definition,22,Character Definition,1.55,CHARS\MISC\ROPE\ROPE.CD,6.36KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MISC\ROPE\ROPE_DEFAULT.AS,978.00B
LPOTC,NXG,Character Definition,22,Character Definition,1.55,CHARS\MISC\SKEWER\SKEWER.CD,6.55KB
LPOTC,NXG,Character Definition,22,Character Definition,1.55,CHARS\MISC\TELESCOPE\TELESCOPE.CD,6.32KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MISC\WHIP\WHIP.CD,6.45KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\MISC\WHIP\WHIPSEAWEED.CD,6.45KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\MISC\WHIP\WHIP_DEFAULT.AS,6.41KB
LPOTC,NXG,Animation ProJect,20,CharSys Project,1.00,CHARS\PIRATES_BUILDER.APJ,686.00B
LPOTC,NXG,Animation ProJect,22,CharSys Project,1.00,CHARS\PIRATES_CREATURES.APJ,5.24KB
LPOTC,NXG,Animation ProJect,22,CharSys Project,1.00,CHARS\PIRATES_FACES.APJ,8.43KB
LPOTC,NXG,Animation ProJect,22,CharSys Project,1.00,CHARS\PIRATES_MINIFIG.APJ,24.92KB
LPOTC,NXG,Animation ProJect,22,CharSys Project,1.00,CHARS\PIRATES_MISC.APJ,2.57KB
LPOTC,NXG,Animation ProJect,22,CharSys Project,1.00,CHARS\PIRATES_SMALL.APJ,2.87KB
LPOTC,NXG,Animation ProJect,22,CharSys Project,1.00,CHARS\PIRATES_VEHICLES.APJ,8.64KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\SMALL\CABINBOY\CABINBOY.CD,9.50KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\SMALL\CABINBOY\CABINBOY_DEFAULT.AS,6.26KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\SMALL\CUTLERBECKETT\CUTLERBECKETT.CD,9.62KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\SMALL\CUTLERBECKETT\CUTLERBECKETT_DEFAULT.AS,27.87KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\SMALL\ELIZABETHSWANNCHILD\ELIZABETH_CHILD.CD,8.60KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\SMALL\ELIZABETHSWANNCHILD\ELIZABETH_CHILD_DEFAULT.AS,1.01KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\SMALL\GIRL\GIRL.CD,8.08KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\SMALL\GIRL\GIRL_DEFAULT.AS,1.01KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\SMALL\MARTY\MARTY.CD,8.62KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\SMALL\MARTY\MARTY_DEFAULT.AS,26.31KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\SMALL\PENROD\PENROD.CD,9.32KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\SMALL\PENROD\PENROD_DEFAULT.AS,15.38KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\SMALL\SHAREDANIMS\COMMON_SHARED\COMBO_PENROD.AS,16.16KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\SMALL\SHAREDANIMS\COMMON_SHARED\COMBO_SMALL.AS,21.01KB
LPOTC,NXG,Animation Set,22,Character Anim Set,1.00,CHARS\SMALL\SHAREDANIMS\COMMON_SHARED\COMMON_SHARED.AS,170.04KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\SMALL\SKELETON_SETUP\SKELETON_SMALL_SETUP1.CD,7.15KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\SMALL\SKELETON_SETUP\SKELETON_SMALL_SETUP2.CD,7.14KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\SMALL\SKELETON_SETUP\SKELETON_SMALL_SETUP3.CD,7.09KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\SMALL\SKELETON_SETUP\SKELETON_SMALL_SETUP4.CD,7.13KB
LPOTC,NXG,Character Definition,22,Character Definition,1.60,CHARS\SMALL\SKELETON_SETUP\SKELETON_SMALL_SETUP5.CD,7.13KB
